id,x,y,deg
027_5,s1.003974848103182879831490,s0.4362833483626520103896345,s72.616740142340404
027_6,s2.871542659682441687860720,s0.7400607390624181317846304,s203.732595302423533
027_7,s0.2132919768608310776234822,s2.691367741524738011433918,s246.366345138319843
027_8,s0.3468041640921788895769379,s0.2127432844859760264221455,s25.690219754035581
027_9,s0.3206556092753193376825767,s1.707663859267566725238235,s23.629423955980883
027_10,s2.901101869471063623715155,s1.298936500073441859012232,s143.239407931421852
027_11,s0.8277816281933023698399349,s2.055659027636144599236249,s66.090134649711615
027_12,s2.277182159257303385192128,s2.713404532590440344863942,s242.251844505469990
027_13,s1.633021819043162283421126,s2.023659402053483420138131,s185.806973192632086
027_14,s2.825712106866773073174143,s2.979923660419472938769488,s200.128148577455363
027_15,s1.871194771744532559040999,s2.450873504628427740689673,s215.547080502428770
027_16,s1.755507389351086282887848,s2.860950151974843502492419,s294.130507213270789
027_17,s2.541412874543864795056688,s2.213864742090594841401863,s172.889089022222151
027_18,s2.285002123108967474613918,s1.254162938328865805109571,s181.951244761887210
027_19,s1.974166961409980344557015,s0.2025499841037417007173901,s357.954282695188851
027_20,s1.563534257157816554975200,s0.3396223756712095091037422,s115.120774615224434
027_21,s2.130633116889592800743290,s1.689394921262104668069411,s146.237768748099029
027_22,s2.388252673792482194595452,s0.3405562459548372552086515,s246.862964445694985
027_23,s1.204618050968682388896863,s2.943718788190709136697749,s225.262469311138062
027_24,s0.9738196979957452480492341,s1.663090938254351705946924,s116.151056062879491
027_25,s0.2162517623730295439392213,s1.026973446163688699210494,s296.072268655731705
027_26,s2.872862251515360476654352,s1.584415916819382899117678,s336.370723993256604
028_0,s2.821804804482533946099534,s0.6846581782714202590937547,s211.14925556867751765822
028_1,s0.3645014312549947067606153,s2.523483270906031705780194,s27.10525876463589156629
028_2,s1.040028431994164588377948,s1.656344501970071997377594,s132.01682451768044757046
028_3,s2.030047640086420370050718,s2.312313564199185573968183,s75.94499879534100728051
028_4,s2.554943639168229878943665,s0.7578206391372434545035315,s31.65418021663634817742
028_5,s0.3147781910705296452478329,s2.252320246662291249474140,s205.92518943136224152113
028_6,s2.914140965808070760254666,s1.133022033925643755512197,s336.30617781596129134414
028_7,s1.228495574145114725314750,s2.832257351873079446928682,s299.98378936801850613847
028_8,s2.380954706923243393280427,s1.516133772916344846130520,s288.72341535213445240515
028_9,s0.8586359889162932385530383,s0.3281227985066905661581659,s114.21447675394813359162
028_10,s1.994340617671327023597477,s0.5736794072582928939494582,s31.33327749820540475412
028_11,s0.7940785179430918996331511,s0.8759196147479950257917956,s70.05624862011495679326
028_12,s2.097693282280297414745419,s2.932333350212299682999928,s119.94172921932749886764
028_13,s3.022129278284019005010796,s2.104702254383130430900960,s108.72410237820906786510
028_14,s0.3206553459484905277649992,s0.4561316190357021028482079,s23.62932195959189130008
028_15,s0.8472381010711186831334608,s2.524803053019137678677987,s168.41828116380406754615
028_16,s1.177658382653227445358243,s0.4974798686683526279482853,s6.45083567325048079510
028_17,s2.358643413455172514556762,s2.890945939445215824398543,s295.24966766888542224478
028_18,s2.859471696156629212462448,s2.528534255964956936940477,s331.96343319420475381776
028_19,s1.135395509368150325433568,s2.175874827631649197780727,s215.38420252165633428376
028_20,s1.882859411378790731636873,s1.719633539178084717761489,s35.38418659589677872646
028_21,s2.537657283089604009971124,s2.472397202320364578133327,s151.33287248783994982659
028_22,s2.328457632643473196276969,s0.3216380394031362777169865,s246.77535685680800270347
028_23,s1.350077825871641130915298,s1.408746579248182089299944,s189.31838878887856481015
028_24,s0.8448550179669044904055631,s2.906821032652591263464769,s69.95534794446086834796
028_25,s1.850598072312871900290018,s1.445533376283387104490071,s211.34195964699119940633
028_26,s1.726020557818878465706400,s0.3220001077539622558206526,s113.73456705553837764455
028_27,s0.3429618990952088276534287,s1.376544568128259904242834,s25.38522627334845083169
029_0,s1.714119808672208165675736,s0.3557357969951291503949876,s115.78470201180300591659
029_1,s2.182779218434545346992446,s2.947732370409140578711706,s296.70051691252172076929
029_2,s0.3293279178705635876132453,s1.233330321200632564042315,s230.18195769229839697800
029_3,s1.291854971198962420489782,s2.986177289463705708534312,s293.65765431480690494936
029_4,s1.274246964342210563691446,s1.394256251443475059221512,s197.35478772726639817847
029_5,s0.8929211255726727348147016,s0.3344274358032465532830823,s107.15565206003259390855
029_6,s1.678837521135184233809590,s1.711712729004684305148692,s44.62832479407461505616
029_7,s1.853236503575537164030840,s0.8033625968069656916531848,s17.35478840946490208808
029_8,s1.103076850391801500376925,s2.610050967729522330146384,s225.94977856197451160369
029_9,s2.480168843518397311604218,s1.073669003699549970256947,s65.63290664666158136242
029_10,s1.205302118958901205799099,s0.5090808341074541191893772,s17.05632598085537665611
029_11,s0.4209107599223492146821677,s2.144501929966036399005078,s347.37121422274907445171
029_12,s3.094324691256990833582040,s0.3418457073225494247091508,s115.29678509535739294734
029_13,s2.581906115737479843870620,s1.478028451500290216650249,s296.51015402860741687618
029_14,s2.150485984601487500519944,s1.557157453717594328977178,s17.67255839474074718964
029_15,s2.985945118013045940215336,s3.083875523196808181228716,s203.38566221827124991250
029_16,s2.736486572154661679861045,s2.695575591110872773619240,s163.01315342251984930044
029_17,s2.982387113072208606472828,s0.9927123616229045796389587,s338.12820548554361721472
029_18,s2.119522680613771220965160,s0.2092140353497103061365089,s351.07503569842845081439
029_19,s2.768613574441695611750448,s0.8629895434531563270315605,s158.11093041234676093154
029_20,s0.7572779771330183038689115,s1.660607562735240764939628,s189.39973031912188616843
029_21,s0.3288333181150914275051327,s0.7292932531470581847305400,s155.72971370765310439310
029_22,s0.8329725260268965826991819,s3.099750590062060373607478,s173.23375292991784135666
029_23,s2.167206473757927820620740,s2.463842662609132135440682,s197.67255856838337990666
029_24,s0.3300297214369011022932127,s1.566333486462494946925022,s24.36431467195041022933
029_25,s0.3206996549165625265472021,s3.083185247741576664024351,s156.38883806632850337337
029_26,s3.097712342621450520857621,s2.211847452371863295332787,s121.82547169893553018483
029_27,s1.870176000535785146258905,s2.832521296285883316417666,s166.04434746565323166578
029_28,s0.8681094550279472707468475,s2.117144138344437329518263,s224.57014364104077230877
030_0,s3.108390400761908692790891,s2.352756489271341080055325,s79.64289874125176993402
030_1,s3.108387480410002801711299,s0.5307187802670297825248244,s79.63847055060693946871
030_2,s1.055943938233164896247928,s0.5473224756022750086959106,s79.63513612469489544310
030_3,s3.108388216263600788738694,s1.133612144510521963491624,s79.63958572021692816634
030_4,s1.066550738653777332799340,s1.768875775944473305616959,s79.64463421273393350930
030_5,s2.082416928022044519609744,s1.144791141519965108388047,s79.63736537244722057949
030_6,s1.069140936112165333481919,s2.372307078674387761567520,s79.64275743042594513099
030_7,s1.069734461921908431204655,s2.974325527950153249889445,s79.63716696203209721716
030_8,s2.086475440988248544481970,s1.756257919014395667784738,s79.64161336842335003894
030_9,s1.063694142606069502532248,s1.160995201170727185656054,s79.63833111978931356134
030_10,s2.096516503411322753779312,s2.974343055375558598018843,s79.62122771787448982650
030_11,s2.080043799814282575715814,s0.5330413618735419203233844,s79.63604312559129994042
030_12,s3.108393206019556743026942,s1.740901924246146171250220,s79.64714756358949898640
030_13,s3.108384698317548879957904,s2.974328730019719722419754,s79.63425328965001881443
030_14,s2.090036441509757877204431,s2.368341224669487901915881,s79.64264242721969822014
030_15,s1.222125545417905313917536,s0.3442600500816606584982528,s259.63607723658890336083
030_16,s0.2101936974215202868930540,s2.184931125191886680155065,s259.64367540906050635385
030_17,s2.262699149215286536257832,s2.771236978524787790152201,s259.63389508739192024223
030_18,s1.236148545490181428513629,s2.173653605034919233071282,s259.64175932041223404667
030_19,s0.2101980242069054404739614,s2.787875438728318097317237,s259.63711885387829170213
030_20,s0.2101993452953327254581485,s0.3442589939140126487934816,s259.63511621642362570128
030_21,s0.2101920323641532150450422,s1.577723301277162334812287,s259.64619847023254806118
030_22,s1.228475930640756422209221,s0.9502385009429301650629510,s259.63721586168389876548
030_23,s0.2101972640574924311692449,s0.9657907060876028467441813,s259.63827100067214814771
030_24,s2.249442479629679834370233,s0.9462814056495891509888435,s259.63943197420803699060
030_25,s2.248844059289983150225423,s0.3442621204468177427645099,s259.63796137124154483899
030_26,s1.238529587119972043301910,s2.785507700182818577200969,s259.63879724772641566233
030_27,s2.252054417962850388979379,s1.549712723380502796050469,s259.64581792250612579664
030_28,s2.254836600477930123031731,s2.157533100062370071556758,s259.64613497062862279563
030_29,s1.232113865975919235176411,s1.562246736334942568299348,s259.63808952336853508314
031_0,s3.071604171950957339894302,s2.240390651845486250084506,s335.85098234099586989032
031_1,s1.674303478468161000366437,s2.185081328468415835832865,s296.13164362029056064785
031_2,s0.3277198266256698356946241,s2.315508337943175211124245,s336.58363731652821115858
031_3,s1.481555602422541626254013,s1.825979175393484661307490,s233.79627851233726687497
031_4,s2.712507846467227113332194,s2.457865558773282499651256,s118.13703905331419719005
031_5,s3.185881506619119196121106,s3.063207703509251223857286,s65.19011940911093461182
031_6,s1.040332531675187395603460,s1.243067602320429730958081,s287.68785790406172964140
031_7,s2.940087469959143331888210,s1.101210727609084581029675,s325.44968870543289085617
031_8,s2.320526993124313356359355,s3.063177298226249732470087,s242.22041159515129038482
031_9,s0.3208212892184829569145347,s1.600612118080439816962690,s23.64241978831046253617
031_10,s1.848631298403234706983832,s1.101301513966035401795666,s107.78227133017355754419
031_11,s0.9970224787687405387224407,s1.702350793544604446055047,s54.70011170824176360838
031_12,s3.076192619284766038666644,s0.7983814563937617006890863,s202.77952263790757569950
031_13,s2.738236976866811129318806,s0.8479590970639840654963941,s78.50511239496574944496
031_14,s1.399690735244635463335626,s2.268670266816165240440876,s106.50240167717038275441
031_15,s0.3217504070322715789712473,s0.3801589752778712848974198,s23.17770203489129698937
031_16,s0.9997782973060843788027368,s0.3231814973191690434465884,s112.57566264672664146929
031_17,s3.108772966636796126822433,s1.959806424271983334856595,s145.50926195977501720336
031_18,s2.665938642290876313885388,s0.3206684274015262022120485,s246.37574471512607487966
031_19,s0.8569421111681197857894277,s0.7370145006967234752318073,s60.79977730194599416791
031_20,s0.7936656830074459435760540,s1.339548709532407037258540,s102.77135206180309978663
031_21,s1.270336285236179910509745,s3.000119360989636163849960,s60.10123539775315748557
031_22,s1.142593999975956066309066,s0.5438962591437454751573715,s288.33555767031771210895
031_23,s1.864700605043980766722484,s0.3307784723970801272490151,s109.62093257252536204760
031_24,s2.344954825214215525796448,s0.3596541246203734706048194,s33.21688596454089292820
031_25,s0.3210800983885203847207612,s3.185567841937111001220031,s156.54506641872785621672
031_26,s0.9108393341310632396522616,s2.496021943395189598223069,s17.13414994235404265055
031_27,s2.073089969783560170937631,s3.023985213714788324294548,s62.05415983236287047475
031_28,s2.389098532199139606754463,s1.281027191080637255790080,s333.40859449543222581269
031_29,s2.072490374505928311432783,s1.800657569840621784356180,s297.57037666444898604823
031_30,s1.445995285921270659064368,s2.743115284955810099648071,s255.71175943079856551776
032_0,s1.696573921927542395044197,s1.622161776333906489211341,s289.44199986810145
032_1,s2.932978365190921507117951,s1.492740276875470998875458,s218.28730230500867
032_2,s2.689526267258465582929739,s3.104524321339719556983996,s293.90187916446655
032_3,s1.086403790564170256418630,s1.701391416348374652697543,s35.46736707865057
032_4,s1.720788610866335563372322,s0.7814621525880805188843224,s21.035137910574175
032_5,s3.065132982185760145413206,s1.790298351767183562017583,s332.97290354401275
032_6,s2.046496024368489842847697,s1.266809109775870204080145,s219.45294323754536
032_7,s0.8049061657039014679371017,s1.423392164813037950083853,s92.71952945538197
032_8,s1.487895914364317033426557,s0.3305739890652775024091330,s250.82125325197217
032_9,s1.579363990564018912303573,s3.119000882945097874751456,s118.12802168379704
032_10,s0.6845808577371776798038502,s3.011922488981648078075222,s301.39424291726493
032_11,s3.100659708740339654874142,s2.635577575737631392494630,s339.57842539934904
032_12,s2.316685417915595259352280,s2.219477197228172864883423,s109.44028312408828
032_13,s1.012833112281803899603756,s0.2135662266221213920077611,s338.42989963140667
032_14,s0.3214920668951594351535231,s3.215381912891819488471852,s156.3052103071608
032_15,s0.3217277249584412879427000,s1.104091264427765446062193,s156.81243251640262
032_16,s2.558164862433675812980117,s0.3414645296590348882102753,s250.71739993418134
032_17,s0.3596375259367211786927864,s2.603248509914908192756838,s200.57470267738097
032_18,s0.3252985119518780153030904,s0.2135603940035049287086605,s338.34505364299775
